BALTIC OPERATIONAL AND OCEANOGRAPHICAL SYSTEM (BOOS)
OCEANOGRAPHIC DATA
STATIONS

BOOSNR	= Station Number used in BOOS
PLATFORM	= Platform ID
STATION	= Station Name (Vessel Name)
LAT	= Latitude in decimal degress
LON	= Longitude in decimal degress
 
TYPE	= Station Type
where
FP	= Fixed Platform
TG	= Tide Gauge
MB	= Moored Buoy
FB	= Ferrybox/Vessel
GL	= Glider
CT	= CTD Profiles 
SF	= Lightship

DATUM	= Sea Level Reference Datum

OWNER/PROVIDER/PU = Station Owner / Data Provider / Production unit
where
BSH	=	1850	Federal Maritime and Hydrographic Agency	larissa.mueller@bsh.de
CTH	=	3506	Chalmers Technical University	guinnar.elgered@chalmers.se
DMI	=	469	Danish Meteorological Institute	vh@dmi.dk
DMU	=	3037	Danish Centre for Environment and Energy	las@dmu.dk
EMHI	=	872	Estonian Meteorological and Hydrological Institute	urmas.lips@phys.sea.ee
EPA	=	680	Environmental Protection Agency	aaa@aaa.am.lt
FISHSEC	=	991	Federal Research Centre for Fisheries	info@fishsec.org
FM	=	1217	Swedish Armed Forces	johanna.linders@smhi.se
FMI	=	1725	Finnish Meteorological Institute	pekka.alenius@fmi.fi
GBG	=	-	City of Gothenburg	johanna.linders@smhi.se
HZG	=	2842	Helmholtz-Zentrum Geesthacht	wilhelm.petersen@gkss.de
IMWM	=	193	Institute for Water Management	magdalena.kaminska@imgw.pl
IOPAS	=	195	Institute of Oceanology	wichor@iopan.gda.pl
IOW	=	116	Baltic Sea Research Institute Warnemünde	iowinfo@io-warnemuende.de
KDI	=	466	Danish Coastal Authority	cas@kyst.dk
KMRC	=	617	Kristineberg Marine Research Station	johanna.linders@smhi.se
LEGMA	=	892	Latvian Environment, Geology and Meteorology Agency	jurijs.siskins@lvgma.gov.lv
LHEI	=	698	Latvian Institute of Aquatic Ecology	anda.ikauniece@lhei.lv
LLUR	=	2537	State Office for Agriculture, Environment and Rural Areas of Schleswig Holstein	poststelle@llur.landsh.de
LNU	=	4812	Linnaeus University	johanna.linders@smhi.se
LUNG	=	993	State Agency for Environment, Nature and Geology, Mecklenburg-Vorpommern	poststelle@lung.mv-regierung.de
METNO	=	1212	Norwegian Meteorological Institute	bruce.hackett@met.no
MIG	=	1241	Maritime Institute Gdansk	anstas@im.gda.pl
MSI	=	713	Marine Systems Institute at Tallinn University of Technology	urmas.lips@msi.ttu.ee
NERI	=	729	National Environmental Research institute	las@dmu.dk
NIVA	=	1417	Norwegian Institute for Water research	pierre.jaccard@niva.no
NIOZ 	=	630	Royal Netherlands Institute for Sea Research	dmg@nioz.nl
NWAHEM	=	911	North-West Regional Administration for Hydrometeorology and Environmental Monitoring	gvi@meteo.nw.ru
RAS	=	685	P.P.Shirshov Institute of Oceanology	office@ocean.ru
RIHMI	=	681	All-Russia Research Institute of Hydrometeorological Information	nodc@meteo.ru
RUMS	=	2710	Federal Hydrometeorology and Environmental Monitoring Service	opnikitin@mail.ru
SMA	=	1215	Swedish Maritime Administration	lars.tornquist@sjofartsverket.se
SMF	=	618	Stockholm Research Centre	johanna.linders@smhi.se
SMHI	=	545	Swedish Meteorological and Hydrological Institute	johanna.linders@smhi.se
STE	=	1218	Stena Line	johanna.linders@smhi.se
SYKE	=	1104	Finnish Environmental Institute	seppo.kaitala@ymparisto.fi
UMF	=	622	Umea Research Centre	johanna.linders@smhi.se
UT	=	3138	University of Tartu	ivan.kuprijanov@ut.ee
WSA	=	2313	German Federal Waterways and Shipping Administration	larissa.mueller@bsh.de

PARAMETERS	= Parameters (myo_code) provided from each station. See MYO_PARAMETERS.txt for more information.


BOOSNR	PLATFORM	STATION	LAT	LON	TYPE	DATUM	OWNER	PROVIDER	PU	PARAMETERS
41167	FYN6100021	6100021 Nordlige Lillebaelt	55.4297	9.7233	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41168	FYN6100051	6100051 Nordlige Lillebaelt	55.5533	9.7483	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41169	FYN6100052	-	55.6711	10.2987	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41170	FYN6200026	-	55.2567	9.8800	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41171	FYN6200027	-	55.2094	9.7771	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41172	FYN6200029	-	55.1027	10.0087	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41173	FYN6200901	6200901 Sydlige Lillebaelt	55.1017	9.6767	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41174	FYN6300043	6300043 Sydlige Lillebaelt	54.9983	10.1617	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41175	FYN6300044	6300044 Sydlige Lillebaelt	54.9883	10.2250	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41176	FYN6300050	-	54.9050	10.2167	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41177	FYN6300051	-	54.7917	10.3958	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41178	FYN6400042	6400042 Sydfynske Øhav	55.0567	10.1950	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41179	FYN6500002	-	54.9867	10.7117	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41180	FYN6500003	-	55.0717	10.7700	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41181	FYN6500033	6500033 Svendborg Sund	55.0583	10.6250	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41182	FYN6500040	-	54.8783	10.6183	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41183	FYN6500041	-	54.9450	10.5333	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41184	FYN6500051	6500051 Ringgårdbassin	55.0300	10.4217	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41185	FYN6500052	-	55.1422	10.8462	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41186	FYN6500053	6500053 Langelandssundet	55.0667	10.8033	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41187	FYN6500054	-	54.8342	10.5608	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41188	FYN6500062	6500062 Sydfynske Øhav	54.9247	10.5150	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41189	FYN6500099	-	54.8933	10.7017	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41190	FYN6510001	-	55.0315	10.8049	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41191	FYN6510005	-	55.1055	10.8321	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41192	FYN6510009	-	55.1789	10.8616	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41193	FYN6510011	-	55.2101	10.8456	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41194	FYN6510015	-	55.2554	10.8558	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41195	FYN6510017	-	55.2887	10.8743	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41196	FYN6600007	-	55.2970	10.7953	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41197	FYN6700009	6700009 Storebaelt ved Fynshoved	55.6167	10.7017	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41198	FYN6700051	-	55.1699	11.0038	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41199	FYN6700053	6700053 Storebaelt ved Romsø	55.5083	10.8633	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41200	FYN6700054	-	55.3194	10.8838	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41201	FYN6900017	6900017 Odense Fjord	55.4792	10.5192	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41202	FYN6900803	-	55.5168	10.5257	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41203	FYN6900804	-	55.4992	10.5835	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41204	FYN6910008	6910008 Odense Fjord	55.4518	10.4782	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41205	FYN6940622	6940622 Odense Fjord	55.6033	10.5333	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41206	FYN7100804	-	55.3998	9.7380	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41207	FYN7101002	-	55.5858	9.9148	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41208	FYN7101003	-	55.6340	9.9980	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41209	FYN7101004	-	55.6765	10.0597	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41210	FYN7101101	-	55.7287	10.2955	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41211	FYN7101102	-	55.7213	10.3012	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41212	FYN7101103	-	55.7107	10.3178	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41213	FYN7101104	-	55.6427	10.4112	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41214	FYN7200506	-	55.0835	9.9448	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41215	FYN7200508	-	55.0430	9.9075	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41216	FYN7200603	-	55.1875	9.7027	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41217	FYN7200605	-	55.1843	9.7180	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41218	FYN7200606	-	55.1817	9.7540	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41219	FYN7200607	-	55.1742	9.8253	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41220	FYN7200608	-	55.1720	9.9022	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41221	FYN7200609	-	55.1898	9.9423	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41222	FYN7200706	-	55.3030	9.8690	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41223	FYN7301603	-	54.6538	10.6985	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41224	FYN7301604	-	54.6500	10.6842	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41225	FYN7301701	-	54.6752	10.4955	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41226	FYN7301702	-	54.6850	10.4753	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41227	FYN7301703	-	54.7532	10.5242	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41228	FYN7301704	-	54.8032	10.5575	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41229	FYN7301801	-	54.9000	10.1917	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41230	FYN7301802	-	54.9128	10.2397	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41231	FYN7400302	-	55.0407	10.2945	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41232	FYN7400403	-	55.0668	10.1778	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41233	FYN7400405	-	55.0682	10.0985	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41234	FYN7501901	-	54.9593	10.1262	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41235	FYN7501905	-	54.9883	10.1995	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41236	FYN7501910	-	54.9645	10.2867	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41237	FYN7501911	-	54.9485	10.3652	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41238	FYN7501912	-	54.9125	10.4125	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41239	FYN7502001	-	54.9478	10.4377	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41240	FYN7502002	-	54.9460	10.4590	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41241	FYN7701207	-	55.6400	10.7772	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41242	FYN7701302	-	55.4377	10.8833	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41243	FYN8152	8152 Bredningen	55.3572	9.8738	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41244	FYN8153	8153 Bredningen	55.3515	9.8747	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41245	FYN8231	8231 Helnaes Bugt	55.1887	10.1100	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41246	FYN8232	8232 Helnaes Bugt	55.1660	10.0752	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41247	FYN8361	8361 Nakkebølle Fjord	55.0624	10.3727	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41248	FYN8365	8365 Nakkebølle Fjord	55.0448	10.3695	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41249	FYN8571	8571 Lindelse Nor	54.8872	10.7005	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41250	FYN8572	8572 Lindelse Nor	54.8777	10.6993	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41251	FYN8751	8751 Holchenhavn Fjord	55.2968	10.7565	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41252	FYN8752	8752 Holchenhavn Fjord	55.2977	10.7717	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41253	FYN8841	8841 Kertinge Nor	55.4322	10.5737	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41254	FYN8843	8843 Kertinge Nor	55.4517	10.5670	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41255	KBH1722	1722 Køge Bugt	55.5793	12.4983	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41256	KBH1723	1723 Strandparken	55.5947	12.4128	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41257	KBH1728	1728 Drogden	55.5350	12.7133	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41258	KBH1942	1942 Vedbaek	55.8252	12.6178	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41259	KBH1944	1944 Kastrup	55.6405	12.6875	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41260	KBH431	431 Ven	55.8667	12.7500	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41261	KBH5000	-	55.8267	12.7000	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41262	KBH5002	-	55.7992	12.7350	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41263	KBH5005	-	55.4860	12.5893	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41264	KBK1728	1728 Drogden	55.5350	12.7133	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41265	KBK3002	-	55.6967	12.6023	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41266	KBK3005	3005 Hollaenderdybet	55.7002	12.6860	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41267	NJY3306	3306 Kattegat, Jerup	57.5670	10.4422	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41268	NJY3310	3310 Kattegat, Jerup	57.5733	10.4705	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41269	NJY40302	40302 Laesø rende	57.2100	10.6983	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41270	NJY409	409 Ålborg bugt	56.8567	10.7917	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41271	NJY4406	4406 Kattegat-Dokkedal	56.8533	10.4168	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41272	NJY4410	4410 Kattegat-Dokkedal	56.8666	10.5164	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41273	NJY5503	5503 Mariager Fjord, Dybet	56.6627	9.9737	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41274	NJY6602	6602 Halkaer Bredning	56.9437	9.5612	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41275	NJY6605	6605 Halkaer/Nibe Bredning	56.9735	9.5918	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41276	NJY6607	6607 Nibe Bredning	57.0100	9.6417	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41277	NJY7705	7705 Hirtshals	57.5856	9.9277	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41278	NJY7715	7715 Hirtshals	57.6078	9.9153	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41279	NJY7725	7725 Hirtshals	57.6328	9.8653	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41280	NOR3306	3306 Kattegat, Jerup	57.5663	10.4408	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41281	NOR3310	3310 Kattegat, Jerup	57.5727	10.4692	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41282	NOR40302	40302 Laesø rende	57.2100	10.6983	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41283	NOR409	409 Ålborg bugt	56.8567	10.7917	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41284	NOR4406	4406 Kattegat-Dokkedal	56.8527	10.4178	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41285	NOR4410	4410 Kattegat-Dokkedal	56.8667	10.5163	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41286	NOR4411	-	56.9895	10.3085	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41287	NOR5503	5503 Mariager Fjord, Dybet	56.6627	9.9737	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41288	RIB1510001	1510001 Blåvand Øst	55.5167	8.1167	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41289	RIB1510002	1510002 Blåvand	55.4667	8.0167	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41290	RIB1510003	1510003 Blåvand Vest	55.4167	7.9167	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41291	RIB1510005	1510005 Grådyb Øst	55.4065	8.1833	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41292	RIB1510006	1510006 Grådyb Vest	55.3667	8.0667	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41293	RIB1510007	1510007 Sønderho Øst	55.3375	8.3507	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41294	RIB1510008	1510008 Knude Dyb	55.2985	8.2667	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41295	RIB1510009	1510009 Sønderho Vest	55.2667	8.1350	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41296	RIB1510022	1510022 Fanø Nord	55.4615	8.3288	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41297	RIB1610002	1610002 Hjerting	55.5122	8.3443	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41298	RIB1610003	1610003 Vadehavet-Ho Bugt/Fanø	55.5483	8.2908	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41299	RIB1610008	1610008 Sandodden	55.4647	8.4242	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41300	RIB1620012	1620012 Vadehavet-Sydlige Fanø/Knudedyb	55.3733	8.5693	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
41301	RIB1620014	1620014 Vadehavet-Sydlige Fanø/Knudedyb	55.3385	8.5477	CT	-	DMU	DMU	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
